s_ID,s_Tag,sub_ID,sub_Title,Contributors,Abstract,Keywords,Topic,Link
sess107,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_787,Seamless Parametrization in Penner Coordinates,"Ryan Capouellez, Denis Zorin",We introduce a simple and efficient algorithm for seamless parametrization with prescribed angles at singularities and rotations along homology loops. Our algorithm performs exceptionally well on a large dataset based on Thingi10k [Zhou and Jacobson 2016] and on a challenging smaller dataset of [Myles et al . 2014].,"2014, algorithm, dataset",General Research,https://s2024.conference-program.org/presentation/?id=papers_787&sess=sess107
sess130,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_795,IntrinsicDiffusion: Joint Intrinsic Layers From Latent Diffusion Models,"Jundan Luo, Duygu Ceylan, Jae Shin Yoon, Nanxuan Zhao, Julien Philip, Anna Frühstück, Wenbin Li, Christian Richardt, Tuanfeng Wang","Estimating intrinsic images, such as albedo, shading, and normals, is challenging. We propose leveraging the implicit priors learned by the large-scale generation model. Our novel conditioning mechanism allows predicting multiple intrinsic modalities jointly and training with mixed datasets that only have partial annotations. It achieves state-of-the-art performance qualitatively and quantitatively.","achieves, intrinsic, model",General Research,https://s2024.conference-program.org/presentation/?id=papers_795&sess=sess130
sess102,"Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_810,Real-time Path Guiding Using Bounding Voxel Sampling,"Haolin Lu, Wesley Chang, Trevor Hedstrom, Tzu-Mao Li","We propose a real-time path guiding method, Voxel Path Guiding (VXPG), that significantly improves fitting efficiency under limited sampling budget. We show that our method can outperform other real-time path guiding and virtual point light methods, particularly in handling complex dynamic scenes.","guiding, path, time",General Research,https://s2024.conference-program.org/presentation/?id=papers_810&sess=sess102
sess101,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_813,Text-to-vector Generation With Neural Path Representation,"Peiying Zhang, Nanxuan Zhao, Jing Liao","We propose a novel pipeline to generate high-quality vector graphics based on text prompts. Utilizing neural path representation and a two-stage path optimization process, we can incorporate geometric constraints while preserving expressivity in the generated SVGs.","path, svgs, text",General Research,https://s2024.conference-program.org/presentation/?id=papers_813&sess=sess101
sess139,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_820,TIP-Editor: An Accurate 3D Editor Following Both Text-prompts and Image-prompts,"Jingyu Zhuang, Di Kang, Yan-Pei Cao, Guanbin Li, Liang Lin, Ying Shan","We propose a 3D scene editing framework, TIP-Editor, that accepts both text and image prompts. With the image prompt, users can conveniently specify the detailed appearance/style of the target content in complement to the text description, enabling accurate control on the appearance.","appearance, image, text",General Research,https://s2024.conference-program.org/presentation/?id=papers_820&sess=sess139
sess106,"Machine Learning, Rendering, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_827,Path-space Differentiable Rendering of Implicit Surfaces,"Siwei Zhou, Youngha Chang, Nobuhiko Mukai, Hiroaki Santo, Fumio Okura, Yasuyuki Matsushita, Shuang Zhao",We extend the theory of path-space differentiable rendering to include implicit surfaces and propose Monte Carlo estimators for the boundary integrals. This widens the application of physics-based differentiable rendering and opens up new possibilities for inverse rendering applications.,"application, differentiable, rendering",General Research,https://s2024.conference-program.org/presentation/?id=papers_827&sess=sess106
sess132,"Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_828,Controllable Neural Style Transfer for Dynamic Meshes,"Guilherme Gomes Haetinger, Jingwei Tang, Raphael Ortiz, Paul Kanyuk, Vinicius Azevedo","A novel mesh neural style transfer technique is presented. We improve upon the previous stylization works through implicit re-parametrizations of meshes, controllable style orientations, better temporal coherency treatment, and volume conservation. These improvements enable high-quality mesh stylizations, creating unique looks for both simulations and 3D assets.","3d, mesh, style",General Research,https://s2024.conference-program.org/presentation/?id=papers_828&sess=sess132
sess104,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_829,Interactive Invigoration: Volumetric Modeling of Trees With Strands,"Bosheng Li, Nikolas Schwarz, Wojtek Palubicki, Soeren Pirk, Bedrich Benes",We introduce an interactive tree modeling approach that mimics tree secondary growth with strand-based volumetric representation. Our model enables interactive generation of complex detailed tree models with minimal effort by integrating strands with an interactive tree development model and a set of editing operators.,"interactive, model, tree",Geometry & Modeling,https://s2024.conference-program.org/presentation/?id=papers_829&sess=sess104
sess121,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_831,Consistent Point Orientation for Manifold Surfaces via Boundary Integration,"Weizhou Liu, Xingce Wang, Haichuan Zhao, Xingfei Xue, Zhongke Wu, Xuequan Lu, Ying He","This paper introduces a robust method for generating globally consistent normals for manifold point clouds, leveraging boundary integration and the harmonic properties of the generalized winding number field, demonstrating superiority and robustness.","boundary, robust, robustness",General Research,https://s2024.conference-program.org/presentation/?id=papers_831&sess=sess121
sess140,"AI, Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_836,DreamFont3D: Personalized Text-to-3D Artistic Font Generation,"Xiang Li, Lei Meng, Lei Wu, Manyi Li, Xiangxu Meng","This paper presents a novel text-to-3D font generation model. It allows text prompt to describe 3D font styles, and script-generated font masks or hand-drawn font layouts to constrain the 3D font structure at multi-views, achieving stunning 3D representation of artistic font and the control of local effects.","3d, font, text",General Research,https://s2024.conference-program.org/presentation/?id=papers_836&sess=sess140
sess107,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_837,Smooth Bijective Projection in a High-order Shell,"Shibo Liu, Yang Ji, Jia-Peng Guo, Ligang Liu, Xiao-Ming Fu","We propose a new high-order shell structure for the smooth attribute transfer between meshes inside the shell, along with a robust construction algorithm. The high-order shell is enveloped by three B\'{e}zier triangles and three side surfaces, with a smooth bijective projection inside.","order, shell, smooth",General Research,https://s2024.conference-program.org/presentation/?id=papers_837&sess=sess107
sess115,"Animation, Geometry, Machine Learning, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_841,Compressed Skinning for Facial Blendshapes,"Ladislav Kavan, John Doublestein, Martin Prazak, Matthew Cioffi, Doug Roble","We present a new skinning decomposition method and its application to facial animation, specifically blendshape compression. Our new algorithm based on Adam with projection outperforms SOTA (Dem Bones) and even allows us to sparsify the bone-bone transformations for further compression.","bone, compression, new",General Research,https://s2024.conference-program.org/presentation/?id=papers_841&sess=sess115
sess138,"Geometry, Modeling, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_842,Biharmonic Coordinates and Their Derivatives for Triangular 3D Cages,"Jean-Marc THIERY, Elie Michel, Jiong Chen","We provide closed-form expressions for biharmonic coordinates for triangular cages in 3D, as well as for their gradients and Hessians. We demonstrate new cage-based deformations, a novel subspace for variational cage-based modeling, and we establish closed-form expressions for Somigliana coordinates in 3D that are linked to our coordinates.","3d, coordinates, expressions",General Research,https://s2024.conference-program.org/presentation/?id=papers_842&sess=sess138
sess143,"Animation, Research &amp; Education, Full Conference, Full Conference Supporter, Virtual Access, Exhibitor Full Conference",papers_847,Categorical Codebook Matching for Embodied Character Controllers,"Sebastian Starke, Paul Starke, Taku Komura, Yuting Ye","This work presents a generative VQ framework to translate movements of a real user onto a virtual embodied avatar using VR inputs. Our proposed codebook matching technique enables simultaneously learning and sampling the motions in form of Categorical probabilities and produces realistic full-body motion behaviors, accurately and with zero delay.","accurately, probabilities, produces",General Research,https://s2024.conference-program.org/presentation/?id=papers_847&sess=sess143
